,id,approach,time,objective,status,gap,constrained,optimal,ratio
147,173,hyb,0.037035,2479.949244,OPTIMAL,0.001492,2518.437141,2471.240994,0.019098156
148,173,lr,0.026871,2481.611827,OPTIMAL,0,2518.437141,2471.240994,0.019098156
149,173,rnd,0.048432,2238.412414,OPTIMAL,0,2687.332414,2471.240994,0.087442471
150,175,avg,0.019057,2086.460316,OPTIMAL,0,2405.385116,2255.680383,0.066367884
151,175,grb,1.202365,2255.680383,OPTIMAL,0.019484,2247.040383,2255.680383,-0.00383033
152,175,hdg10,0.185657,2174.961693,OPTIMAL,0.019308,2304.721693,2255.680383,0.02174125
153,175,hdg15,0.208416,2237.465816,OPTIMAL,0.018942,2270.652483,2255.680383,0.00663751
154,175,hdg20,0.298701,2246.602632,OPTIMAL,0.014669,2247.122632,2255.680383,-0.003793867
155,175,hdg25,0.443961,2258.050046,OPTIMAL,0.017319,2258.470046,2255.680383,0.001236728
156,175,hdg5,0.034724,2281.405056,OPTIMAL,0.016266,2255.445056,2255.680383,-0.000104326
157,175,hyb,0.027431,2302.517579,OPTIMAL,0.013379,2333.831714,2255.680383,0.034646456
158,175,lr,0.045122,2281.186389,OPTIMAL,0,2298.886331,2255.680383,0.019154286
159,175,rnd,0.026541,2076.080673,OPTIMAL,0,2418.100673,2255.680383,0.072005011
160,180,avg,0.051542,2412.085293,OPTIMAL,0,2759.716493,2651.026294,0.040999291
161,180,grb,0.559784,2651.026294,OPTIMAL,0.018734,2650.566294,2651.026294,-0.000173518
162,180,hdg10,0.077033,2679.399219,OPTIMAL,0.019832,2683.899219,2651.026294,0.012400075
163,180,hdg15,0.246416,2595.005463,OPTIMAL,0.018233,2656.23213,2651.026294,0.001963706
164,180,hdg20,0.228288,2609.681715,OPTIMAL,0.018017,2678.411715,2651.026294,0.01033012
165,180,hdg25,0.369179,2664.143875,OPTIMAL,0.019037,2654.443875,2651.026294,0.001289154
166,180,hdg5,0.057081,2662.788362,OPTIMAL,0.014129,2672.968362,2651.026294,0.00827682
167,180,hyb,0.076609,2681.897015,OPTIMAL,0.014457,2701.062198,2651.026294,0.018874164
168,180,lr,0.023208,2634.036297,OPTIMAL,0,2672.439893,2651.026294,0.008077475
169,180,rnd,0.028313,2336.991389,OPTIMAL,0,3007.411389,2651.026294,0.134432878
170,185,avg,0.037467,1958.67285,OPTIMAL,0,2327.51405,2187.045102,0.064227733
171,185,grb,4.79889,2187.045102,OPTIMAL,0.019628,2183.125102,2187.045102,-0.001792373
172,185,hdg10,0.086942,2054.416434,OPTIMAL,0.019687,2220.096434,2187.045102,0.015112323
173,185,hdg15,0.179592,2162.666153,OPTIMAL,0.018578,2187.77282,2187.045102,0.00033274
174,185,hdg20,0.34734,2130.369351,OPTIMAL,0.017501,2187.821775,2187.045102,0.000355124
175,185,hdg25,0.787947,2157.152614,OPTIMAL,0.0191,2192.972613,2187.045102,0.002710283
176,185,hdg5,0.062239,2119.275699,OPTIMAL,0.019621,2185.941853,2187.045102,-0.000504447
177,185,hyb,0.060169,2201.66659,OPTIMAL,0.003028,2233.798104,2187.045102,0.021377246
178,185,lr,0.01043,2191.032571,OPTIMAL,0,2233.798104,2187.045102,0.021377246
179,185,rnd,0.044282,1986.594388,OPTIMAL,0,2248.294388,2187.045102,0.028005497
180,196,avg,0.063063,1846.928642,OPTIMAL,0,2219.149442,2029.439296,0.093479094
181,196,grb,0.98368,2029.439296,OPTIMAL,0.019203,2027.219296,2029.439296,-0.001093898
182,196,hdg10,0.190314,1977.067603,OPTIMAL,0.017627,2039.847603,2029.439296,0.005128661
183,196,hdg15,0.245848,2070.547142,OPTIMAL,0.01483,2023.200475,2029.439296,-0.00307416
184,196,hdg20,0.341259,2019.841491,OPTIMAL,0.017338,2026.021491,2029.439296,-0.001684113
185,196,hdg25,0.923454,2005.068773,OPTIMAL,0.019936,2042.328773,2029.439296,0.00635125
186,196,hdg5,0.041193,1917.984102,OPTIMAL,0.017845,2133.024102,2029.439296,0.051041096
187,196,hyb,0.070723,2068.888447,OPTIMAL,0.010721,2110.119565,2029.439296,0.039754956
188,196,lr,0.04026,2046.475419,OPTIMAL,0,2091.987435,2029.439296,0.030820404
189,196,rnd,0.014501,1908.696683,OPTIMAL,0,2116.616683,2029.439296,0.042956391
190,202,avg,0.016891,2779.924044,OPTIMAL,0,3176.945644,3052.439764,0.040788972
191,202,grb,2.235349,3052.439764,OPTIMAL,0.019995,3032.203002,3052.439764,-0.006629701
192,202,hdg10,0.209552,3019.906397,OPTIMAL,0.01696,3059.88974,3052.439764,0.002440663
193,202,hdg15,0.503541,2968.420919,OPTIMAL,0.016971,3042.734252,3052.439764,-0.003179592
194,202,hdg20,0.383247,3143.406511,OPTIMAL,0.018681,3095.467309,3052.439764,0.014096116
195,202,hdg25,0.533345,3042.182056,OPTIMAL,0.019959,3044.054638,3052.439764,-0.002747024
196,202,hdg5,0.057363,2906.182776,OPTIMAL,0.017164,3058.342776,3052.439764,0.001933867
197,202,hyb,0.029184,3129.721542,OPTIMAL,0.017587,3114.308092,3052.439764,0.020268484
198,202,lr,0.041987,3083.007872,OPTIMAL,0,3127.884163,3052.439764,0.024716098
199,202,rnd,0.068104,2864.08813,OPTIMAL,0,3055.44813,3052.439764,0.000985561
200,206,avg,0.016464,2310.266173,OPTIMAL,0,2696.135373,2541.651666,0.060780834
201,206,grb,0.570497,2541.651666,OPTIMAL,0.019448,2536.931666,2541.651666,-0.00185706
202,206,hdg10,0.063473,2607.959743,OPTIMAL,0.009494,2566.019743,2541.651666,0.009587497
203,206,hdg15,0.102062,2472.424611,OPTIMAL,0.01423,2559.417944,2541.651666,0.006990052
204,206,hdg20,0.148795,2538.98814,OPTIMAL,0.016942,2556.09814,2541.651666,0.005683892
205,206,hdg25,0.157443,2537.815956,OPTIMAL,0.013828,2540.935956,2541.651666,-0.000281592
206,206,hdg5,0.042515,2319.312966,OPTIMAL,0.009577,2729.952966,2541.651666,0.074086195
207,206,hyb,0.071402,2535.653601,OPTIMAL,0.000897,2577.977426,2541.651666,0.014292187
208,206,lr,0.032849,2541.476869,OPTIMAL,0,2577.977426,2541.651666,0.014292187
209,206,rnd,0.036756,2364.586095,OPTIMAL,0,2589.166095,2541.651666,0.018694312
210,207,avg,0.016871,2188.859523,OPTIMAL,0,2606.604323,2403.738572,0.084395929
211,207,grb,1.715026,2403.738572,OPTIMAL,0.017824,2396.698572,2403.738572,-0.002928771
212,207,hdg10,0.194366,2314.67293,OPTIMAL,0.01233,2420.85293,2403.738572,0.007119892
213,207,hdg15,0.179776,2452.969151,OPTIMAL,0.019433,2415.115818,2403.738572,0.004733146
