,id,approach,time,objective,status,gap,constrained,optimal,ratio
251,4120,grb,1.203042,2198.593647,OPTIMAL,0.019199,2188.433647,2198.593647,-0.004621136
252,4120,hdg10,0.102749,2260.847057,OPTIMAL,0.013032,2242.947057,2198.593647,0.020173537
253,4120,hdg15,0.135376,2189.475004,OPTIMAL,0.014872,2198.341671,2198.593647,-0.000114608
254,4120,hdg20,0.355003,2188.043654,OPTIMAL,0.017873,2199.213654,2198.593647,0.000282002
255,4120,hdg25,0.730084,2202.423944,OPTIMAL,0.019446,2199.143944,2198.593647,0.000250295
256,4120,hdg5,0.036053,2102.497694,OPTIMAL,0.009422,2210.817694,2198.593647,0.005559939
257,4120,hyb,0.02671,2193.0133,OPTIMAL,0.001856,2229.17713,2198.593647,0.013910475
258,4120,lr,0.016573,2172.276926,OPTIMAL,0,2226.998427,2198.593647,0.012919522
259,4120,rnd,0.014008,2066.748157,OPTIMAL,0,2269.148157,2198.593647,0.032090746
260,4337,avg,0.02385,2052.966111,OPTIMAL,0,2399.389311,2255.156063,0.063957103
261,4337,grb,3.639691,2255.156063,OPTIMAL,0.018902,2252.356063,2255.156063,-0.001241599
262,4337,hdg10,0.14235,2217.083717,OPTIMAL,0.014523,2255.143717,2255.156063,-5.47E-06
263,4337,hdg15,0.195346,2263.364009,OPTIMAL,0.018851,2256.404009,2255.156063,0.000553375
264,4337,hdg20,0.556683,2254.272481,OPTIMAL,0.019714,2252.852481,2255.156063,-0.001021473
265,4337,hdg25,0.392086,2246.11047,OPTIMAL,0.01887,2245.91047,2255.156063,-0.004099758
266,4337,hdg5,0.04279,2200.692181,OPTIMAL,0.013883,2264.412181,2255.156063,0.004104425
267,4337,hyb,0.043632,2267.287742,OPTIMAL,0.007723,2302.049683,2255.156063,0.020793958
268,4337,lr,0.017571,2258.333447,OPTIMAL,0,2296.493341,2255.156063,0.018330119
269,4337,rnd,0.020133,2132.854522,OPTIMAL,0,2290.514522,2255.156063,0.015678941
270,4421,avg,0.02298,2324.337223,OPTIMAL,0,2724.724419,2529.059967,0.077366474
271,4421,grb,2.429362,2529.059967,OPTIMAL,0.019818,2517.459967,2529.059967,-0.004586684
272,4421,hdg10,0.246238,2490.580909,OPTIMAL,0.019041,2564.980909,2529.059967,0.014203278
273,4421,hdg15,0.386715,2553.382801,OPTIMAL,0.019116,2549.345873,2529.059967,0.008021125
274,4421,hdg20,0.584797,2535.262361,OPTIMAL,0.014121,2511.552363,2529.059967,-0.006922574
